,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
978,45402,39.75954,-84.21002,Dayton,OH,Ohio,TRUE,,9696,894.4,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
979,45403,39.76874,-84.14776,Dayton,OH,Ohio,TRUE,,13968,1388.9,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
980,45404,39.79057,-84.16168,Dayton,OH,Ohio,TRUE,,11150,698.2,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
981,45405,39.79241,-84.21588,Dayton,OH,Ohio,TRUE,,16793,1647.8,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
982,45406,39.78436,-84.24168,Dayton,OH,Ohio,TRUE,,19390,1496.3,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
983,45409,39.72428,-84.18758,Dayton,OH,Ohio,TRUE,,16227,1809.3,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
984,45410,39.74802,-84.15809,Dayton,OH,Ohio,TRUE,,16446,2848.2,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
985,45414,39.84254,-84.21243,Dayton,OH,Ohio,TRUE,,20053,341.1,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
986,45415,39.83457,-84.25698,Dayton,OH,Ohio,TRUE,,13212,824.3,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
987,45416,39.80717,-84.25801,Dayton,OH,Ohio,TRUE,,6016,1251.3,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
988,45417,39.73592,-84.28564,Dayton,OH,Ohio,TRUE,,29325,345.7,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
989,45419,39.71342,-84.16718,Dayton,OH,Ohio,TRUE,,15060,1509.6,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
990,45420,39.71954,-84.13056,Dayton,OH,Ohio,TRUE,,25179,1568.9,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
991,45424,39.84675,-84.11121,Dayton,OH,Ohio,TRUE,,51307,629.1,39113,Montgomery,"{""39113"": ""98.04"", ""39057"": ""1.34"", ""39109"": ""0.62""}",Montgomery|Greene|Miami,39113|39057|39109,FALSE,FALSE,America/New_York
